Name,Platform_S,n_platforms,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,isSeries
Touch My Katamari ,PSV,1,2011,Puzzle,Namco Bandai Games,0.07,0.03,0,0.02,0.12,69,41,74,51,Bandai Namco Games,E10+,0
Touhou Genso Rondo: Bullet Ballet,PS4,1,2016,Shooter,Nippon Ichi Software,0.02,0,0,0,0.02,55,19,47,34,"Mediascape, CUBETYPE",E10+,0
Toukiden Kiwami,PS4/PSV,2,2014,Action,Tecmo Koei,0.07,0.09,0.19,0.03,0.4,78,35,81,74,"Omega Force, Koei Tecmo Games",T,1
Toukiden: The Age of Demons,PSV,1,2013,Action,Tecmo Koei,0.04,0.04,0.25,0.02,0.35,71,44,80,136,Omega Force,T,1
Tour de France 2014,PS4,1,2014,Sports,Focus Home Interactive,0,0.03,0,0,0.03,53,9,51,22,Cyanide,E,0
Toy Story Racer,PS,1,2001,Racing,Activision,0.08,0.06,0,0.01,0.15,76,8,87,9,Traveller's Tales,E,0
TrackMania Turbo,PS4,1,2016,Action,Ubisoft,0.03,0.26,0,0.05,0.35,81,52,79,110,Nadeo,E,0
Transformers,PS2,1,2004,Shooter,Atari,0.63,0.49,0,0.16,1.29,75,51,86,27,Melbourne House,T,1
Transformers: Dark of the Moon,PS3,1,2011,Action,Activision,0.11,0.18,0,0.06,0.34,57,41,56,27,High Moon Studios,T,1
Transformers: Devastation,PS4,1,2015,Action,Activision,0.1,0.09,0,0.04,0.23,77,50,75,160,PlatinumGames,T,1
Transformers: Fall of Cybertron,PS3,1,2012,Action,Activision,0.19,0.14,0,0.06,0.39,77,32,82,87,High Moon Studios,T,1
Transworld Surf,PS2,1,2002,Sports,Atari,0.09,0.07,0,0.02,0.19,76,15,85,6,Rockstar San Diego,T,0
Trapt,PS2,1,2005,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,60,36,79,14,Paon Corporation,M,0
Trials Fusion,PS4,1,2014,Racing,Ubisoft,0.13,0.22,0.01,0.07,0.42,79,51,72,244,RedLynx,E10+,0
Trigger Man,PS2,1,2004,Shooter,Play It,0.08,0.06,0,0.02,0.16,32,4,48,16,Point of View,T,0
Trinity Universe,PS3,1,2009,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62,25,72,28,"Gust, Idea Factory",T,0
TRINITY: Souls of Zill O'll,PS3,1,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,55,34,62,33,Omega Force,T,0
Trivial Pursuit,PS3,1,2009,Misc,Electronic Arts,0.12,0.11,0,0.05,0.28,66,13,71,7,EA Bright Light,E,0
TRON: Evolution,PS3,1,2010,Action,Disney Interactive Studios,0.27,0.09,0,0.05,0.42,58,47,62,28,Propaganda Games,T,0
Tropico 5,PS4,1,2015,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,0.31,76,17,71,110,Haemimont,T,0
True Crime: Streets of LA,PS2,1,2003,Action,Activision,1.89,1.05,0.02,0.31,3.27,77,39,80,94,"Luxoflux, Inc.",M,0
Turning Point: Fall of Liberty,PS3,1,2008,Shooter,Codemasters,0.21,0.01,0,0.02,0.24,42,28,55,33,Spark Unlimited,T,0
Turok,PS3,1,2008,Action,Touchstone,0.35,0.21,0.01,0.1,0.67,67,38,60,39,Propaganda Games,M,1
Turok: Evolution,PS2,1,2002,Shooter,Acclaim Entertainment,0.64,0.5,0,0.17,1.31,61,20,73,27,Acclaim,M,1
TV Superstars,PS3,1,2010,Misc,Sony Computer Entertainment,0.07,0.12,0,0.05,0.25,56,17,49,8,SCE Studio Cambridge,E,0
Twisted Metal: Black,PS2,1,2001,Racing,Sony Computer Entertainment,1.19,0.17,0,0.05,1.41,91,15,84,98,Incognito Inc.,M,1
Twisted Metal: Head On,PSP,1,2005,Action,Sony Computer Entertainment,0.71,0,0,0.06,0.77,79,45,82,38,Incognito Inc.,T,1
Two Worlds II,PS3,1,2011,Role-Playing,Unknown,0.26,0.1,0.06,0.05,0.46,70,28,70,65,Reality Pump,M,0
Ty the Tasmanian Tiger,PS2,1,2002,Platform,Electronic Arts,0.57,0.45,0,0.15,1.17,70,14,88,60,Krome Studios,E,1
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,1,2004,Platform,Electronic Arts,0.26,0.2,0,0.07,0.53,71,24,82,22,Krome Studios,E,1
Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,1,2005,Action,Activision,0.09,0.07,0,0.02,0.19,68,13,81,15,Krome Studios,E10+,1
UEFA Euro 2004: Portugal,PS2,1,2004,Sports,Electronic Arts,0.07,0.05,0,0.02,0.14,76,21,64,18,EA Canada,E,1
UEFA Euro 2016,PS4,1,2016,Sports,Konami Digital Entertainment,0,0.22,0.04,0.04,0.29,72,7,66,8,Konami,E,1
UFC 2009 Undisputed,PS3,1,2009,Fighting,THQ,1.07,0.44,0.01,0.24,1.76,84,58,81,47,THQ,T,1
UFC Personal Trainer: The Ultimate Fitness System,PS3,1,2011,Sports,THQ,0.08,0.08,0,0.03,0.19,65,8,24,5,THQ,E,1
UFC Undisputed 2010,PS3/PSP,2,2010,Fighting,THQ,0.91,0.46,0.02,0.22,1.62,79.5,54,71,48,Yuke's,T,1
UFC Undisputed 3,PS3,1,2012,Action,THQ,0.55,0.32,0.03,0.13,1.03,86,30,74,92,Yuke's,T,1
UFC: Sudden Impact,PS2,1,2004,Fighting,Global Star,0.09,0.07,0,0.02,0.18,54,29,77,7,Opus,T,1
Ultimate Fighting Championship,PS,1,2000,Fighting,Ubisoft,0.14,0.09,0,0.02,0.25,53,6,74,16,Opus,T,1
Ultimate Fighting Championship: Throwdown,PS2,1,2002,Fighting,Ubisoft,0.16,0.12,0,0.04,0.32,68,19,80,8,Opus,T,1
Ultimate Ghosts 'n Goblins,PSP,1,2006,Platform,Capcom,0.07,0,0,0.01,0.08,72,49,77,18,TOSE,E10+,0
Ultimate Marvel vs. Capcom 3,PS3/PSV,2,2011,Fighting,Capcom,0.17,0.12,0.04,0.05,0.38,80,48,69.5,114,Capcom,T,1
Ultimate Spider-Man,PS2,1,2005,Action,Activision,0.6,0.02,0,0.1,0.72,74,52,79,54,Treyarch,T,1
Ultra Street Fighter IV,PS4,1,2015,Fighting,Capcom,0,0.08,0,0.01,0.1,71,28,59,94,Other Ocean Interactive,T,1
Unchained Blades ,PSP,1,2011,Role-Playing,FuRyu,0,0,0.06,0,0.06,61,8,75,15,FuRyu,T,0
Uncharted 2: Among Thieves,PS3,1,2009,Action,Sony Computer Entertainment,3.27,2.2,0.21,0.98,6.66,96,105,88,5187,Naughty Dog,T,1
Uncharted 3: Drake's Deception,PS3,1,2011,Action,Sony Computer Entertainment,2.77,2.75,0.19,1.03,6.74,92,97,83,3712,Naughty Dog,T,1
Uncharted 4: A Thief's End,PS4,1,2016,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,93,113,79,7064,Naughty Dog,T,1
Uncharted: Drake's Fortune,PS3,1,2007,Action,Sony Computer Entertainment,2.31,1.72,0.12,0.77,4.92,88,66,81,2306,"Naughty Dog, SCE/WWS",T,1
Uncharted: Golden Abyss,PSV,1,2011,Shooter,Sony Computer Entertainment,0.53,0.66,0.13,0.22,1.53,80,80,74,770,"Naughty Dog, Sony Bend",T,1
Uncharted: The Nathan Drake Collection,PS4,1,2015,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,86,78,81,1264,Bluepoint Games,T,1
Undead Knights,PSP,1,2009,Action,Ubisoft Annecy,0.05,0,0.06,0.01,0.12,63,27,80,13,Now Production,M,0
Unit 13,PSV,1,2012,Shooter,Sony Computer Entertainment,0.25,0.13,0.04,0.07,0.5,71,60,75,169,Zipper Interactive,T,0
Unlimited Saga,PS2,1,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77,45,26,30,29,SquareSoft,T,0
Unreal Tournament,PS2,1,2000,Shooter,Infogrames,0.28,0.22,0,0.07,0.58,77,23,68,13,Epic Games,M,1
Unreal Tournament III,PS3,1,2007,Shooter,Midway Games,0.33,0.23,0,0.1,0.67,86,42,77,127,Epic Games,M,1
Until Dawn,PS4,1,2015,Adventure,Sony Computer Entertainment Europe,0.45,0.9,0.05,0.26,1.66,79,103,82,2161,SuperMassive Games,M,1
Until Dawn: Rush of Blood,PS4,1,2016,Adventure,Sony Computer Entertainment,0.18,0.15,0,0.07,0.39,72,49,80,68,SuperMassive Games,M,1
Untold Legends: Brotherhood of the Blade,PSP,1,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.09,68,51,76,58,Sony Online Entertainment,T,1
Untold Legends: Dark Kingdom,PS3,1,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,58,40,72,36,Sony Online Entertainment,T,1
Untold Legends: The Warriors Code,PSP,1,2006,Role-Playing,Ubisoft,0.14,0.12,0,0.08,0.33,65,46,83,28,Sony Online Entertainment,T,1
Up,PS3,1,2009,Action,THQ,0.15,0.06,0,0.03,0.25,65,5,65,4,Heavy Iron Studios,E10+,0
Urban Chaos: Riot Response,PS2,1,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06,73,35,78,24,Rocksteady Studios,M,1
Urban Reign,PS2,1,2005,Action,Namco Bandai Games,0.04,0.03,0,0.01,0.08,60,44,82,26,Namco,T,1
V-Rally 3,PS2,1,2002,Racing,Atari,0.03,0.02,0,0.01,0.06,82,10,74,14,Eden Studios,E,0
Vagrant Story,PS,1,2000,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,92,19,83,129,SquareSoft,T,0
Valentino Rossi: The Game,PS4,1,2016,Racing,Namco Bandai Games,0.01,0.05,0,0.01,0.08,75,19,80,50,"Milestone, Milestone S.r.l",E,0
Valhalla Knights,PSP,1,2006,Role-Playing,Rising Star Games,0.15,0,0.07,0.01,0.24,53,29,63,15,K2 LLC,E10+,1
Valhalla Knights 2,PSP,1,2008,Role-Playing,Rising Star Games,0.09,0,0.12,0.01,0.23,50,13,54,13,K2,E10+,1
Valhalla Knights 3,PSV,1,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48,19,68,56,K2,M,1
Valkyria Chronicles,PS3,1,2008,Role-Playing,Sega,0.71,0.19,0.24,0.13,1.27,86,60,86,433,Sega,T,1
Valkyria Chronicles II,PSP,1,2010,Role-Playing,Sega,0.12,0.15,0.18,0.09,0.53,83,54,81,67,Sega,T,1
Valkyrie Drive: Bhikkhuni,PSV,1,2015,Action,PQube,0,0.03,0.07,0.01,0.11,72,7,85,11,Marvelous Inc.,M,1
Valkyrie Profile,PS,1,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,81,8,88,37,Tri-Ace,T,1
Valkyrie Profile 2: Silmeria,PS2,1,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,84,45,90,59,Tri-Ace,T,1
Valkyrie Profile: Lenneth,PSP,1,2006,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36,80,39,84,57,TOSE,T,1
Vampire Night,PS2,1,2001,Shooter,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,65,18,80,5,Wow Entertainment,T,0
Vampire Rain: Altered Species,PS3,1,2008,Action,Ignition Entertainment,0.05,0,0,0,0.06,30,15,35,36,Artoon,M,0
Van Helsing,PS2,1,2004,Action,Activision,0.22,0.17,0,0.06,0.44,64,41,85,19,Saffire,T,0
Vanguard Bandits,PS,1,1998,Strategy,Human Entertainment,0.04,0.03,0,0,0.07,62,5,74,15,S-Neo,T,0
Vanquish,PS3,1,2010,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84,61,81,304,PlatinumGames,M,0
Venetica,PS3,1,2010,Role-Playing,DTP Entertainment,0.07,0.03,0,0.01,0.12,47,14,65,6,Deck 13,T,0
Vexx,PS2,1,2003,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24,63,20,76,11,Acclaim Studios Austin,T,0
Victorious Boxers: Ippo's Road to Glory,PS2,1,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,75,15,80,10,New,T,0
Vietcong: Purple Haze,PS2,1,2004,Shooter,Gathering of Developers,0.09,0.07,0,0.02,0.18,48,11,43,6,Coyote Developments,M,0
Viewtiful Joe,PS2,1,2004,Action,Capcom,0.14,0.11,0,0.04,0.28,90,34,85,35,Clover Studio,T,1
Viewtiful Joe 2,PS2,1,2004,Action,Capcom,0.1,0.08,0,0.03,0.21,85,29,77,17,Clover Studio,T,1
Viewtiful Joe: Red Hot Rumble,PSP,1,2006,Action,Capcom,0.08,0,0,0.01,0.09,63,24,63,6,Clover Studio,T,1
Viking: Battle for Asgard,PS3,1,2008,Action,Sega,0.14,0.17,0,0.07,0.38,65,38,74,32,Creative Assembly,M,0
Virtua Fighter 4,PS2,1,2002,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,94,36,80,84,Sega AM2,T,1
Virtua Fighter 4: Evolution,PS2,1,2003,Fighting,Sega,0.35,0.27,0,0.09,0.71,93,30,90,48,Sega,T,1
Virtua Fighter 5,PS3,1,2007,Fighting,Sega,0.29,0.51,0.08,0.2,1.08,85,47,74,67,Sega AM2,T,1
Virtua Tennis 2009,PS3,1,2009,Sports,Sega,0.09,0.22,0,0.06,0.38,70,34,63,21,Sumo Digital,E,1
Virtua Tennis 3,PS3/PSP,2,2007,Sports,Sega,0.25,0.6,0.03,0.22,1.1,79.5,35,78,32,Sega AM3,E,1
Virtua Tennis 4,PS3,1,2011,Sports,Sega,0.09,0.24,0.03,0.08,0.44,69,49,66,28,Sega,E,1
Wakeboarding Unleashed Featuring Shaun Murray,PS2,1,2003,Sports,Activision,0.08,0.06,0,0.02,0.16,83,23,90,12,Shaba Games,E,0
Wall-E,PS2/PS3,2,2008,Platform,THQ,0.33,0.21,0,0.62,1.15,59,24,67,9,Asobo Studio,E,0
Wanted: Weapons of Fate,PS3,1,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,61,56,71,25,GRIN,M,0
War of the Monsters,PS2,1,2003,Fighting,Sony Computer Entertainment,0.26,0.2,0,0.07,0.54,80,41,89,68,Incognito Inc.,T,0
"Warhammer 40,000: Fire Warrior",PS2,1,2003,Shooter,THQ,0.08,0.06,0,0.02,0.15,64,23,83,63,Kuju Entertainment,M,1
"Warhammer 40,000: Space Marine",PS3,1,2011,Shooter,THQ,0.13,0.23,0,0.08,0.44,70,46,74,162,Relic,M,1
"Warhammer 40,000: Squad Command",PSP,1,2007,Strategy,THQ,0.11,0.13,0,0.08,0.32,67,25,76,26,RedLynx,T,1
Warhammer: Battle For Atluma,PSP,1,2006,Action,Namco Bandai Games,0.06,0,0,0.01,0.07,55,8,74,8,Sabertooth Games,T,1
Warhawk,PS3,1,2007,Simulation,Sony Computer Entertainment,0.49,0.39,0,0.17,1.06,84,50,84,183,Incognito Inc.,T,0
WarJetz,PS2,1,2001,Shooter,3DO,0.02,0.02,0,0.01,0.04,59,9,55,4,3DO,T,0
Warriors of Might and Magic,PS2,1,2001,Adventure,3DO,0.09,0.07,0,0.02,0.17,49,12,45,6,3DO,T,1
Warriors of the Lost Empire,PSP,1,2007,Role-Playing,Mercury Games,0.05,0,0,0,0.06,52,6,74,12,Platinum Egg,T,1
Warriors Orochi,PS2/PSP,2,2007,Action,Tecmo Koei,0.13,0.09,0.82,0.03,1.07,58.5,14,74,16,Omega Force,T,1
Warriors Orochi 2,PS2/PSP,2,2008,Action,Tecmo Koei,0.12,0.05,0.22,0.03,0.42,54,14,80,13,Omega Force,T,1
Warriors Orochi 3,PS3,1,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62,70,17,79,35,Omega Force,T,1
Warriors: Legends of Troy,PS3,1,2011,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,44,22,70,24,Tecmo Koei Canada,M,1
Warship Gunner 2,PS2,1,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03,62,13,85,11,Micro Cabin,T,1
Watch Dogs,PS4,1,2014,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80,80,63,2996,Ubisoft Montreal,M,1
Watch Dogs 2,PS4,1,2016,Action,Ubisoft,0.37,0.58,0,0.18,1.13,83,88,78,621,Ubisoft Montreal,M,1
Way of the Samurai,PS2,1,2002,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51,74,22,82,19,Acquire,M,1
Way of the Samurai 2,PS2,1,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59,32,90,24,Acquire,M,1
Way of the Samurai 3,PS3,1,2008,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58,18,79,22,Acquire,M,1
Way of the Samurai 4,PS3,1,2011,Action,Nippon Ichi Software,0,0.03,0.16,0.01,0.19,58,25,65,15,Acquire,M,1
We Love Katamari,PS2,1,2005,Puzzle,Electronic Arts,0.26,0.2,0,0.07,0.52,86,61,89,51,Namco,E,0
Wet,PS3,1,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70,61,64,55,Artificial Mind and Movement,M,0
Where the Wild Things Are,PS3,1,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11,53,8,48,4,Griptonite Games,E10+,0
Whiplash,PS2,1,2003,Racing,Eidos Interactive,0.06,0.05,0,0.02,0.13,66,32,87,15,Crystal Dynamics,T,0
Whirl Tour,PS2,1,2002,Sports,Crave Entertainment,0.11,0.09,0,0.03,0.22,58,9,70,5,Papaya Studios,E,0
White Knight Chronicles II,PS3,1,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,0.63,60,45,71,64,Level 5,T,0
White Knight Chronicles: International Edition,PS3,1,2008,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,64,77,75,213,Level 5,T,0
Wild ARMs 3,PS2,1,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62,78,30,84,38,"Media Vision, Contrail",T,1
Wild ARMs 4,PS2,1,2005,Role-Playing,505 Games,0.07,0.06,0,0.02,0.14,69,38,73,17,Media Vision,T,1
Wild ARMs 5,PS2,1,2006,Role-Playing,505 Games,0.14,0.11,0,0.04,0.28,71,26,75,22,Media Vision,T,1
Wild ARMs XF,PSP,1,2007,Role-Playing,505 Games,0.07,0,0.06,0.01,0.14,64,22,66,19,Media Vision,E10+,1
Wild ARMs: Alter Code F,PS2,1,2003,Role-Playing,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09,73,25,83,26,Media Vision,T,1
WinBack: Covert Operations,PS2,1,2000,Shooter,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.29,66,11,77,20,Omega Force,T,0
Winning Eleven: Pro Evolution Soccer 2007,PS2/PSP,2,2006,Sports,Konami Digital Entertainment,0.11,3.11,1.17,0.87,5.25,83.5,19,86,33,Konami,E,0
Wipeout 2048,PSV,1,2012,Racing,Sony Computer Entertainment,0.13,0.17,0,0.05,0.35,79,63,82,191,Studio Liverpool,E10+,1
WipEout 3,PS,1,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34,89,14,85,15,Psygnosis,E,1
WipEout Fusion,PS2,1,2002,Racing,Sony Computer Entertainment,0.12,0.1,0,0.03,0.25,83,21,85,43,Studio Liverpool,E,1
WipEout HD Fury,PS3,1,2009,Racing,Sony Computer Entertainment,0,0.05,0,0.01,0.07,89,15,84,115,Studio Liverpool,E10+,1
WipEout Pulse,PSP,1,2007,Racing,Sony Computer Entertainment,0.13,0.12,0,0.06,0.31,82,40,86,31,Studio Liverpool,E10+,1
WipEout Pure,PSP,1,2005,Racing,Sony Computer Entertainment,0.47,0.34,0,0.23,1.03,88,56,79,102,Studio Liverpool,E,1
Without Warning,PS2,1,2005,Shooter,Capcom,0.02,0.01,0,0,0.04,45,25,65,8,CiRCLE,M,0
Wizardry: Tale of the Forsaken Land,PS2,1,2001,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.09,70,14,75,6,Racjin,T,0
Wolfenstein,PS3,1,2009,Shooter,Activision,0.25,0.27,0,0.11,0.63,71,58,74,77,"id Software, Raven Software",M,1
Wolfenstein: The New Order,PS4,1,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.24,1.55,79,73,81,1116,MachineGames,M,1
Women's Volleyball Championship,PS2,1,2007,Sports,Spike,0,0,0.03,0,0.03,32,7,40,4,Spike,E,0
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,1,2001,Platform,DreamCatcher Interactive,0.02,0.02,0,0.01,0.05,64,5,74,5,EKO Software,E,0
World's Scariest Police Chases,PS,1,2001,Racing,Activision,0.2,0.14,0,0.02,0.36,54,16,63,4,UDS,T,1
World Championship Poker,PS2,1,2004,Misc,Play It,0.8,0.03,0,0.13,0.95,60,8,77,11,Coresoft,E,1
World Championship Poker 2: Featuring Howard Lederer,PSP,1,2005,Misc,505 Games,0.12,0,0,0.01,0.14,65,17,28,17,Crave,T,1
World Championship Pool 2004,PS2,1,2004,Sports,Jaleco,0.02,0.02,0,0.01,0.05,60,4,67,6,Blade Interactive,E,1
World Destruction League: Thunder Tanks,PS/PS2,2,2000,Action,3DO,0.17,0.13,0,0.03,0.34,50,16,35.5,7,3DO,T,0
World of Final Fantasy,PS4/PSV,2,2016,Role-Playing,Square Enix,0.12,0.2,0.16,0.07,0.54,77,74,84.5,222,Square Enix,E10+,0
World of Outlaws: Sprint Cars 2002,PS2,1,2002,Racing,Ignition Entertainment,0.23,0.18,0,0.06,0.48,80,10,91,10,Ratbag,E,0
World Poker Tour,PS2,1,2005,Misc,Take-Two Interactive,0.1,0.08,0,0.03,0.21,60,17,86,5,Coresoft,T,0
World Series Baseball 2K3,PS2,1,2003,Sports,Sega,0.12,0.1,0,0.03,0.25,87,21,87,19,Blue Shift,E,0
World Series of Poker,PS2/PSP,2,2005,Misc,Activision,0.58,0.01,0,0.08,0.68,41.5,15,73,20,Activision,E10+,0
World Soccer Winning Eleven 6 International,PS2,1,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,93,24,91,65,KCET,E,1
World Soccer Winning Eleven 7 International,PS2,1,2003,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9,93,28,90,45,KCET,E,1
World Soccer Winning Eleven 8 International,PS2,1,2004,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85,91,26,91,38,KCET,E,1
World Tour Soccer,PSP,1,2005,Sports,Sony Computer Entertainment,0.1,0.63,0,0.34,1.07,70,31,56,5,SCEE,E,1
World Tour Soccer 2002,PS2,1,2001,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,77,21,75,10,SCEE London Studio,E,1
World Tour Soccer 2003,PS2,1,2002,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,78,21,83,7,SCEE London Studio,E,1
World Tour Soccer 2005,PS2,1,2004,Sports,Sony Computer Entertainment,0.08,0.06,0,0.02,0.16,68,28,90,6,SCEE London Studio,E,1
World Tour Soccer 2006,PS2,1,2004,Sports,Sony Computer Entertainment,0.08,0.06,0,0.02,0.17,56,20,60,7,SCEE London Studio,E,1
Worms,PS3,1,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.01,0.02,76,9,69,18,Team 17,E10+,1
Worms 3D,PS2,1,2003,Strategy,Sega,0.06,0.05,0,0.02,0.12,70,31,78,22,Team 17,T,1
Worms Forts: Under Siege,PS2,1,2004,Strategy,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,63,21,80,15,Team 17,T,1
Worms: Open Warfare,PSP,1,2006,Strategy,THQ,0.11,0.43,0,0.23,0.77,70,22,66,18,Team 17,E10+,1
Worms: Open Warfare 2,PSP,1,2007,Strategy,THQ,0.04,0.26,0,0.14,0.44,80,26,81,25,"Team 17, Two Tribes",E10+,1
Worms: WMD,PS4,1,2016,Action,Sold Out,0.01,0.02,0,0,0.03,78,23,76,19,Team 17,E10+,1
Wrath Unleashed,PS2,1,2004,Strategy,LucasArts,0.04,0.03,0,0.01,0.07,64,25,60,6,Double Helix Games,T,0
WRC: FIA World Rally Championship,PSP,1,2005,Racing,Sony Computer Entertainment,0.02,0.01,0,0,0.03,67,18,78,19,Traveller's Tales,E,0
WWE '12,PS3,1,2011,Fighting,THQ,0.53,0.45,0.02,0.17,1.17,72,28,69,80,Yuke's,T,1
WWE '13,PS3,1,2012,Action,THQ,0.51,0.6,0,0.25,1.35,76,24,81,99,THQ,T,1
WWE 2K14,PS3,1,2013,Sports,Take-Two Interactive,0.49,0.46,0,0.19,1.14,74,22,75,121,Yuke's,T,1
WWE 2K15,PS3/PS4,2,2014,Sports,Take-Two Interactive,0.75,0.86,0,0.32,1.93,58.5,44,41,164,Yuke's,T,1
WWE 2K16,PS4,1,2015,Sports,Take-Two Interactive,0.41,0.6,0,0.2,1.21,73,47,74,237,Yuke's,T,1
WWE 2K17,PS4,1,2016,Sports,Take-Two Interactive,0.17,0.34,0,0.09,0.6,69,50,69,88,Yuke's,T,1
WWE All Stars,PS3/PSP,2,2011,Fighting,THQ,0.28,0.22,0,0.1,0.59,72.5,51,65,36,THQ,T,1
WWE Crush Hour,PS2,1,2003,Racing,THQ,0.17,0.13,0,0.04,0.35,56,13,53,8,Pacific Coast Power & Light,T,1
WWE SmackDown vs Raw 2008,PS2/PS3/PSP,3,2007,Fighting,THQ,1.99,0.96,0.02,1.89,4.86,71,27,74.33333333,41,Yuke's,T,1
WWE SmackDown vs. RAW 2007,PS2/PSP,2,2006,Fighting,THQ,1.73,1.08,0.03,0.4,3.24,79,27,83.5,57,Yuke's,T,1
WWE SmackDown vs. Raw 2009,PS2/PS3/PSP,3,2008,Fighting,THQ,1.61,0.5,0.01,0.81,2.93,76,37,66.33333333,49,Yuke's,T,1
WWE SmackDown vs. Raw 2010,PS3,1,2009,Fighting,THQ,0.48,0.48,0.01,0.2,1.17,81,38,81,55,Yuke's,T,1
WWE SmackDown vs. Raw 2011,PS3,1,2010,Fighting,THQ,0.44,0.46,0.01,0.18,1.09,74,42,69,41,Yuke's,T,1
WWE SmackDown! vs. RAW 2006,PSP,1,2005,Fighting,THQ,0.36,0,0,0.03,0.4,81,30,85,37,Yuke's,T,1
X-Blades,PS3,1,2009,Action,SouthPeak Games,0.07,0.03,0.02,0.01,0.13,50,31,59,15,Gaijin Entertainment,M,1
X-Men Legends,PS2,1,2004,Role-Playing,Activision,1,0.72,0,0.21,1.93,79,48,85,69,Raven Software,T,1
X-Men Legends II: Rise of Apocalypse,PS2/PSP,2,2005,Role-Playing,Activision,0.78,0.03,0,0.11,0.92,83,44,77.5,43,Raven Software,T,1
X-Men Origins: Wolverine,PSP,1,2009,Action,Activision,0.13,0.03,0,0.03,0.19,60,6,75,12,Griptonite Games,T,1
X-Men: Destiny,PS3,1,2011,Action,Activision,0.14,0.07,0,0.03,0.24,50,33,48,37,Silicon Knights,T,1
X-Men: Mutant Academy 2,PS,1,2001,Fighting,Activision,0.4,0.27,0,0.05,0.72,72,12,84,18,Paradox Development,T,1
X-Men: Next Dimension,PS2,1,2002,Fighting,Activision,0.23,0.18,0,0.06,0.47,61,19,87,13,Paradox Development,T,1
X-Men: The Official Game,PS2,1,2006,Action,Activision,0.2,0.16,0,0.05,0.41,52,44,75,20,"Z-Axis, Ltd.",T,1
X2: Wolverine's Revenge,PS2,1,2003,Platform,Activision,0.31,0.24,0,0.08,0.64,58,24,72,13,GenePool,T,0
XBLAZE Code: Embryo,PSV,1,2013,Adventure,Arc System Works,0.01,0,0.01,0,0.03,43,5,74,24,Arc System Works,M,1
